userid,questionid,filename,colorscale,frequency,tasktype,responseId,response,fresponse,correct,expcondition,trial,result,responseTime,confidence,sequenceid
1037,159,f5_spectral_2,spectral,11,clickbox,45900,B,NULL,B,2,2,1,2968,0,12
1037,166,f5_singlehue_0,singlehue,11,clickbox,45988,A,NULL,B,2,3,0,2984,0,12
1037,167,f5_extbodyheat_0,extbodyheat,11,clickbox,46067,B,NULL,A,2,3,0,3656,0,12
1037,168,f5_spectral_0,spectral,11,clickbox,45898,B,NULL,B,2,3,1,4232,0,12
1037,175,f5_singlehue_1,singlehue,11,clickbox,45985,A,NULL,A,2,4,1,3960,0,12
1037,176,f5_extbodyheat_1,extbodyheat,11,clickbox,46061,B,NULL,B,2,4,1,4272,0,12
1037,177,f5_spectral_1,spectral,11,clickbox,45896,A,NULL,A,2,4,1,2912,0,12
1038,1,f1_greyscale_0,greyscale,3,clickbox,46074,A,NULL,B,1,1,0,5234,0,3
1038,2,f1_cubehelix_0,cubehelix,3,clickbox,45999,B,NULL,A,1,1,0,9660,0,3
1038,3,f1_rainbow_0,rainbow,3,clickbox,45869,A,NULL,B,1,1,0,6604,0,3
1038,10,f1_greyscale_1,greyscale,3,clickbox,46071,B,NULL,B,1,2,1,4896,0,3
1038,11,f1_cubehelix_1,cubehelix,3,clickbox,45991,A,NULL,A,1,2,1,5738,0,3
1038,12,f1_rainbow_1,rainbow,3,clickbox,45883,B,NULL,B,1,2,1,6470,0,3
1038,19,f1_greyscale_2,greyscale,3,clickbox,46068,B,NULL,A,1,3,0,6714,0,3
1038,20,f1_cubehelix_2,cubehelix,3,clickbox,46012,A,NULL,B,1,3,0,13716,0,3
1038,21,f1_rainbow_2,rainbow,3,clickbox,45875,B,NULL,A,1,3,0,14740,0,3
1038,28,f1_greyscale_0,greyscale,3,clickbox,46075,B,NULL,B,1,4,1,3150,0,3
1038,29,f1_cubehelix_0,cubehelix,3,clickbox,46004,A,NULL,A,1,4,1,3730,0,3
1038,30,f1_rainbow_0,rainbow,3,clickbox,45879,B,NULL,B,1,4,1,5236,0,3
1038,37,f2_greyscale_1,greyscale,5,clickbox,46077,B,NULL,A,1,1,0,3944,0,3
1038,38,f2_cubehelix_1,cubehelix,5,clickbox,46022,A,NULL,B,1,1,0,3008,0,3
1038,39,f2_rainbow_1,rainbow,5,clickbox,45911,B,NULL,A,1,1,0,3502,0,3
1038,46,f2_greyscale_2,greyscale,5,clickbox,46081,A,NULL,A,1,2,1,6532,0,3
1038,47,f2_cubehelix_2,cubehelix,5,clickbox,46019,B,NULL,B,1,2,1,3598,0,3
1038,48,f2_rainbow_2,rainbow,5,clickbox,45907,A,NULL,A,1,2,1,4392,0,3
1038,55,f2_greyscale_0,greyscale,5,clickbox,46078,B,NULL,B,1,3,1,2550,0,3
1038,56,f2_cubehelix_0,cubehelix,5,clickbox,46024,A,NULL,A,1,3,1,3746,0,3
1038,57,f2_rainbow_0,rainbow,5,clickbox,45888,A,NULL,B,1,3,0,7838,0,3
1038,64,f2_greyscale_1,greyscale,5,clickbox,46076,B,NULL,B,1,4,1,3290,0,3
1038,65,f2_cubehelix_1,cubehelix,5,clickbox,46016,A,NULL,A,1,4,1,3298,0,3
1038,66,f2_rainbow_1,rainbow,5,clickbox,45904,B,NULL,B,1,4,1,22492,0,3
1038,73,f3_greyscale_2,greyscale,7,clickbox,46084,A,NULL,B,1,1,0,3336,0,3
1038,74,f3_cubehelix_2,cubehelix,7,clickbox,46035,B,NULL,A,1,1,0,22206,0,3
1038,75,f3_rainbow_2,rainbow,7,clickbox,45924,B,NULL,B,1,1,1,4502,0,3
1038,82,f3_greyscale_0,greyscale,7,clickbox,46082,B,NULL,B,1,2,1,2850,0,3
1038,83,f3_cubehelix_0,cubehelix,7,clickbox,46037,A,NULL,A,1,2,1,3644,0,3
1038,84,f3_rainbow_0,rainbow,7,clickbox,45928,B,NULL,B,1,2,1,3558,0,3
1038,91,f3_greyscale_1,greyscale,7,clickbox,46083,A,NULL,B,1,3,0,3408,0,3
1038,92,f3_cubehelix_1,cubehelix,7,clickbox,46027,A,NULL,A,1,3,1,4124,0,3
1038,93,f3_rainbow_1,rainbow,7,clickbox,45922,A,NULL,B,1,3,0,4660,0,3
1038,100,f3_greyscale_2,greyscale,7,clickbox,46085,A,NULL,A,1,4,1,3346,0,3
1038,101,f3_cubehelix_2,cubehelix,7,clickbox,46036,B,NULL,B,1,4,1,3228,0,3
1038,102,f3_rainbow_2,rainbow,7,clickbox,45918,A,NULL,A,1,4,1,10998,0,3
1038,109,f4_greyscale_0,greyscale,9,clickbox,46087,B,NULL,B,1,1,1,3274,0,3
1038,110,f4_cubehelix_0,cubehelix,9,clickbox,46041,B,NULL,A,1,1,0,4472,0,3
1038,111,f4_rainbow_0,rainbow,9,clickbox,45931,B,NULL,B,1,1,1,7354,0,3
1038,118,f4_greyscale_1,greyscale,9,clickbox,46089,A,NULL,A,1,2,1,3542,0,3
1038,119,f4_cubehelix_1,cubehelix,9,clickbox,46044,B,NULL,B,1,2,1,2952,0,3
1038,120,f4_rainbow_1,rainbow,9,clickbox,45952,B,NULL,A,1,2,0,21666,0,3
1038,127,f4_greyscale_2,greyscale,9,clickbox,46088,B,NULL,B,1,3,1,7478,0,3
1038,128,f4_cubehelix_2,cubehelix,9,clickbox,46046,A,NULL,A,1,3,1,3032,0,3
1038,129,f4_rainbow_2,rainbow,9,clickbox,45958,B,NULL,B,1,3,1,5582,0,3
1038,136,f4_greyscale_0,greyscale,9,clickbox,46086,B,NULL,B,1,4,1,5266,0,3
1038,137,f4_cubehelix_0,cubehelix,9,clickbox,46049,A,NULL,A,1,4,1,6296,0,3
1038,138,f4_rainbow_0,rainbow,9,clickbox,45936,B,NULL,B,1,4,1,5818,0,3
1038,145,f5_greyscale_1,greyscale,11,clickbox,46092,B,NULL,B,1,1,1,3904,0,3
1038,146,f5_cubehelix_1,cubehelix,11,clickbox,46058,A,NULL,A,1,1,1,4086,0,3
1038,147,f5_rainbow_1,rainbow,11,clickbox,45973,B,NULL,B,1,1,1,9478,0,3
1038,154,f5_greyscale_2,greyscale,11,clickbox,46090,B,NULL,B,1,2,1,3982,0,3
1038,155,f5_cubehelix_2,cubehelix,11,clickbox,46056,A,NULL,A,1,2,1,4344,0,3
1038,156,f5_rainbow_2,rainbow,11,clickbox,45986,B,NULL,B,1,2,1,3952,0,3
1038,163,f5_greyscale_0,greyscale,11,clickbox,46093,B,NULL,B,1,3,1,2896,0,3
1038,164,f5_cubehelix_0,cubehelix,11,clickbox,46062,A,NULL,A,1,3,1,2772,0,3
1038,165,f5_rainbow_0,rainbow,11,clickbox,45964,B,NULL,B,1,3,1,5078,0,3
1038,172,f5_greyscale_1,greyscale,11,clickbox,46091,A,NULL,A,1,4,1,3078,0,3
1038,173,f5_cubehelix_1,cubehelix,11,clickbox,46052,B,NULL,B,1,4,1,4258,0,3
1038,174,f5_rainbow_1,rainbow,11,clickbox,45980,A,NULL,A,1,4,1,5628,0,3
1039,4,f1_singlehue_0,singlehue,3,clickbox,45798,A,NULL,B,2,1,0,4552,0,12
1039,5,f1_extbodyheat_0,extbodyheat,3,clickbox,45828,A,NULL,A,2,1,1,6112,0,12
1039,6,f1_spectral_0,spectral,3,clickbox,45769,A,NULL,B,2,1,0,3224,0,12
1039,13,f1_singlehue_1,singlehue,3,clickbox,45800,B,NULL,B,2,2,1,1872,0,12
1039,14,f1_extbodyheat_1,extbodyheat,3,clickbox,45827,A,NULL,A,2,2,1,7296,0,12
1039,15,f1_spectral_1,spectral,3,clickbox,45765,B,NULL,B,2,2,1,3304,0,12
1039,22,f1_singlehue_2,singlehue,3,clickbox,45795,A,NULL,A,2,3,1,14112,0,12
1039,23,f1_extbodyheat_2,extbodyheat,3,clickbox,45831,A,NULL,B,2,3,0,3792,0,12
1039,24,f1_spectral_2,spectral,3,clickbox,45761,B,NULL,A,2,3,0,10072,0,12
1039,31,f1_singlehue_0,singlehue,3,clickbox,45797,B,NULL,B,2,4,1,2440,0,12
1039,32,f1_extbodyheat_0,extbodyheat,3,clickbox,45830,A,NULL,A,2,4,1,2776,0,12
1039,33,f1_spectral_0,spectral,3,clickbox,45762,B,NULL,B,2,4,1,2360,0,12
1039,40,f2_singlehue_1,singlehue,5,clickbox,45803,B,NULL,A,2,1,0,1376,0,12
1039,41,f2_extbodyheat_1,extbodyheat,5,clickbox,45834,A,NULL,B,2,1,0,2120,0,12
1039,42,f2_spectral_1,spectral,5,clickbox,45770,B,NULL,A,2,1,0,2288,0,12
1039,49,f2_singlehue_2,singlehue,5,clickbox,45801,A,NULL,A,2,2,1,1712,0,12
1039,50,f2_extbodyheat_2,extbodyheat,5,clickbox,45838,B,NULL,B,2,2,1,2528,0,12
1039,51,f2_spectral_2,spectral,5,clickbox,45773,A,NULL,A,2,2,1,2264,0,12
1039,58,f2_singlehue_0,singlehue,5,clickbox,45804,B,NULL,B,2,3,1,2064,0,12
1039,59,f2_extbodyheat_0,extbodyheat,5,clickbox,45833,A,NULL,A,2,3,1,5240,0,12
1039,60,f2_spectral_0,spectral,5,clickbox,45774,B,NULL,B,2,3,1,1904,0,12
1039,67,f2_singlehue_1,singlehue,5,clickbox,45805,B,NULL,B,2,4,1,1880,0,12
1039,68,f2_extbodyheat_1,extbodyheat,5,clickbox,45836,A,NULL,A,2,4,1,2488,0,12
1039,69,f2_spectral_1,spectral,5,clickbox,45771,B,NULL,B,2,4,1,1664,0,12
1039,76,f3_singlehue_2,singlehue,7,clickbox,45808,A,NULL,B,2,1,0,1648,0,12
1039,77,f3_extbodyheat_2,extbodyheat,7,clickbox,45843,A,NULL,A,2,1,1,4056,0,12
1039,78,f3_spectral_2,spectral,7,clickbox,45780,B,NULL,B,2,1,1,2312,0,12
1039,85,f3_singlehue_0,singlehue,7,clickbox,45807,B,NULL,B,2,2,1,1536,0,12
1039,86,f3_extbodyheat_0,extbodyheat,7,clickbox,45845,A,NULL,A,2,2,1,2008,0,12
1039,87,f3_spectral_0,spectral,7,clickbox,45777,B,NULL,B,2,2,1,2192,0,12
1039,94,f3_singlehue_1,singlehue,7,clickbox,45811,B,NULL,B,2,3,1,2432,0,12
1039,95,f3_extbodyheat_1,extbodyheat,7,clickbox,45839,B,NULL,A,2,3,0,5296,0,12
1039,96,f3_spectral_1,spectral,7,clickbox,45776,A,NULL,B,2,3,0,2160,0,12
1039,103,f3_singlehue_2,singlehue,7,clickbox,45810,A,NULL,A,2,4,1,1744,0,12
1039,104,f3_extbodyheat_2,extbodyheat,7,clickbox,45841,B,NULL,B,2,4,1,2400,0,12
1039,105,f3_spectral_2,spectral,7,clickbox,45778,A,NULL,A,2,4,1,1888,0,12
1039,112,f4_singlehue_0,singlehue,9,clickbox,45815,B,NULL,B,2,1,1,4424,0,12
1039,113,f4_extbodyheat_0,extbodyheat,9,clickbox,45856,A,NULL,A,2,1,1,2976,0,12
1039,114,f4_spectral_0,spectral,9,clickbox,45786,B,NULL,B,2,1,1,1888,0,12
1039,121,f4_singlehue_1,singlehue,9,clickbox,45813,A,NULL,A,2,2,1,9960,0,12
1039,122,f4_extbodyheat_1,extbodyheat,9,clickbox,45853,B,NULL,B,2,2,1,2192,0,12
1039,123,f4_spectral_1,spectral,9,clickbox,45781,B,NULL,A,2,2,0,2256,0,12
1039,130,f4_singlehue_2,singlehue,9,clickbox,45817,B,NULL,B,2,3,1,2504,0,12
1039,131,f4_extbodyheat_2,extbodyheat,9,clickbox,45858,A,NULL,A,2,3,1,2320,0,12
1039,132,f4_spectral_2,spectral,9,clickbox,45783,B,NULL,B,2,3,1,9496,0,12
1039,139,f4_singlehue_0,singlehue,9,clickbox,45816,B,NULL,B,2,4,1,2288,0,12
1039,140,f4_extbodyheat_0,extbodyheat,9,clickbox,45851,A,NULL,A,2,4,1,15704,0,12
1039,141,f4_spectral_0,spectral,9,clickbox,45787,B,NULL,B,2,4,1,3456,0,12
1039,148,f5_singlehue_1,singlehue,11,clickbox,45821,B,NULL,B,2,1,1,3232,0,12
1039,149,f5_extbodyheat_1,extbodyheat,11,clickbox,45862,A,NULL,A,2,1,1,2192,0,12
1039,150,f5_spectral_1,spectral,11,clickbox,45789,B,NULL,B,2,1,1,2744,0,12
1039,157,f5_singlehue_2,singlehue,11,clickbox,45825,B,NULL,B,2,2,1,8056,0,12
1039,158,f5_extbodyheat_2,extbodyheat,11,clickbox,45864,A,NULL,A,2,2,1,2328,0,12
1039,159,f5_spectral_2,spectral,11,clickbox,45790,B,NULL,B,2,2,1,2168,0,12
1039,166,f5_singlehue_0,singlehue,11,clickbox,45819,B,NULL,B,2,3,1,2104,0,12
1039,167,f5_extbodyheat_0,extbodyheat,11,clickbox,45861,A,NULL,A,2,3,1,3168,0,12
1039,168,f5_spectral_0,spectral,11,clickbox,45792,B,NULL,B,2,3,1,2016,0,12
1039,175,f5_singlehue_1,singlehue,11,clickbox,45822,A,NULL,A,2,4,1,3120,0,12
1039,176,f5_extbodyheat_1,extbodyheat,11,clickbox,45859,B,NULL,B,2,4,1,2272,0,12
1039,177,f5_spectral_1,spectral,11,clickbox,45791,A,NULL,A,2,4,1,1728,0,12
1042,4,f1_singlehue_0,singlehue,3,clickbox,45944,A,NULL,B,2,1,0,1601,0,7
1042,5,f1_extbodyheat_0,extbodyheat,3,clickbox,46080,B,NULL,A,2,1,0,3976,0,7
1042,6,f1_spectral_0,spectral,3,clickbox,46125,A,NULL,B,2,1,0,2131,0,7
1042,13,f1_singlehue_1,singlehue,3,clickbox,45950,B,NULL,B,2,2,1,2595,0,7
1042,14,f1_extbodyheat_1,extbodyheat,3,clickbox,46095,A,NULL,A,2,2,1,95436,0,7
1042,15,f1_spectral_1,spectral,3,clickbox,46131,B,NULL,B,2,2,1,4399,0,7
1042,22,f1_singlehue_2,singlehue,3,clickbox,45947,B,NULL,A,2,3,0,3200,0,7
1042,23,f1_extbodyheat_2,extbodyheat,3,clickbox,46097,A,NULL,B,2,3,0,4513,0,7
1042,24,f1_spectral_2,spectral,3,clickbox,46133,B,NULL,A,2,3,0,3493,0,7
1042,31,f1_singlehue_0,singlehue,3,clickbox,45940,B,NULL,B,2,4,1,3058,0,7
1042,32,f1_extbodyheat_0,extbodyheat,3,clickbox,46098,A,NULL,A,2,4,1,1774,0,7
1042,33,f1_spectral_0,spectral,3,clickbox,46128,B,NULL,B,2,4,1,2011,0,7
1042,40,f2_singlehue_1,singlehue,5,clickbox,45960,B,NULL,A,2,1,0,1633,0,7
1042,41,f2_extbodyheat_1,extbodyheat,5,clickbox,46100,A,NULL,B,2,1,0,3806,0,7
1042,42,f2_spectral_1,spectral,5,clickbox,46135,B,NULL,A,2,1,0,3237,0,7
1042,49,f2_singlehue_2,singlehue,5,clickbox,45954,B,NULL,A,2,2,0,3964,0,7
1042,50,f2_extbodyheat_2,extbodyheat,5,clickbox,46099,B,NULL,B,2,2,1,6005,0,7
1042,51,f2_spectral_2,spectral,5,clickbox,46136,A,NULL,A,2,2,1,4785,0,7
1042,58,f2_singlehue_0,singlehue,5,clickbox,45962,B,NULL,B,2,3,1,2895,0,7
1042,59,f2_extbodyheat_0,extbodyheat,5,clickbox,46101,A,NULL,A,2,3,1,2232,0,7
1042,60,f2_spectral_0,spectral,5,clickbox,46140,B,NULL,B,2,3,1,3051,0,7
1042,67,f2_singlehue_1,singlehue,5,clickbox,45967,B,NULL,B,2,4,1,2067,0,7
1042,68,f2_extbodyheat_1,extbodyheat,5,clickbox,46102,A,NULL,A,2,4,1,2143,0,7
1042,69,f2_spectral_1,spectral,5,clickbox,46138,B,NULL,B,2,4,1,1954,0,7
1042,76,f3_singlehue_2,singlehue,7,clickbox,45975,A,NULL,B,2,1,0,2842,0,7
1042,77,f3_extbodyheat_2,extbodyheat,7,clickbox,46103,B,NULL,A,2,1,0,4268,0,7
1042,78,f3_spectral_2,spectral,7,clickbox,46149,A,NULL,B,2,1,0,2135,0,7
1042,85,f3_singlehue_0,singlehue,7,clickbox,45970,B,NULL,B,2,2,1,2787,0,7
1042,86,f3_extbodyheat_0,extbodyheat,7,clickbox,46105,A,NULL,A,2,2,1,2917,0,7
1042,87,f3_spectral_0,spectral,7,clickbox,46147,B,NULL,B,2,2,1,3224,0,7
1042,94,f3_singlehue_1,singlehue,7,clickbox,45983,B,NULL,B,2,3,1,4973,0,7
1042,95,f3_extbodyheat_1,extbodyheat,7,clickbox,46109,A,NULL,A,2,3,1,4099,0,7
1042,96,f3_spectral_1,spectral,7,clickbox,46152,B,NULL,B,2,3,1,5022,0,7
1042,103,f3_singlehue_2,singlehue,7,clickbox,45977,A,NULL,A,2,4,1,1858,0,7
1042,104,f3_extbodyheat_2,extbodyheat,7,clickbox,46107,B,NULL,B,2,4,1,1945,0,7
1042,105,f3_spectral_2,spectral,7,clickbox,46143,A,NULL,A,2,4,1,5064,0,7
1042,112,f4_singlehue_0,singlehue,9,clickbox,45996,B,NULL,B,2,1,1,3263,0,7
1042,113,f4_extbodyheat_0,extbodyheat,9,clickbox,46112,B,NULL,A,2,1,0,4369,0,7
1042,114,f4_spectral_0,spectral,9,clickbox,46158,B,NULL,B,2,1,1,1878,0,7
1042,121,f4_singlehue_1,singlehue,9,clickbox,45987,A,NULL,A,2,2,1,3046,0,7
1042,122,f4_extbodyheat_1,extbodyheat,9,clickbox,46116,B,NULL,B,2,2,1,4314,0,7
1042,123,f4_spectral_1,spectral,9,clickbox,46157,A,NULL,A,2,2,1,3188,0,7
1042,130,f4_singlehue_2,singlehue,9,clickbox,45992,B,NULL,B,2,3,1,4630,0,7
1042,131,f4_extbodyheat_2,extbodyheat,9,clickbox,46111,A,NULL,A,2,3,1,3647,0,7
1042,132,f4_spectral_2,spectral,9,clickbox,46153,B,NULL,B,2,3,1,3689,0,7
1042,139,f4_singlehue_0,singlehue,9,clickbox,45998,B,NULL,B,2,4,1,2262,0,7
1042,140,f4_extbodyheat_0,extbodyheat,9,clickbox,46114,A,NULL,A,2,4,1,2984,0,7
1042,141,f4_spectral_0,spectral,9,clickbox,46155,B,NULL,B,2,4,1,3650,0,7
1042,148,f5_singlehue_1,singlehue,11,clickbox,46010,A,NULL,B,2,1,0,2943,0,7
1042,149,f5_extbodyheat_1,extbodyheat,11,clickbox,46119,A,NULL,A,2,1,1,3699,0,7
1042,150,f5_spectral_1,spectral,11,clickbox,46164,B,NULL,B,2,1,1,3291,0,7
1042,157,f5_singlehue_2,singlehue,11,clickbox,46007,B,NULL,B,2,2,1,4927,0,7
1042,158,f5_extbodyheat_2,extbodyheat,11,clickbox,46118,A,NULL,A,2,2,1,3376,0,7
1042,159,f5_spectral_2,spectral,11,clickbox,46162,B,NULL,B,2,2,1,4640,0,7
1042,166,f5_singlehue_0,singlehue,11,clickbox,46003,B,NULL,B,2,3,1,4476,0,7
1042,167,f5_extbodyheat_0,extbodyheat,11,clickbox,46122,A,NULL,A,2,3,1,4080,0,7
1042,168,f5_spectral_0,spectral,11,clickbox,46160,B,NULL,B,2,3,1,6492,0,7
1042,175,f5_singlehue_1,singlehue,11,clickbox,46079,A,NULL,A,2,4,1,167636,0,7
1042,176,f5_extbodyheat_1,extbodyheat,11,clickbox,46121,B,NULL,B,2,4,1,2941,0,7
1042,177,f5_spectral_1,spectral,11,clickbox,46163,A,NULL,A,2,4,1,3914,0,7
1044,1,f1_greyscale_0,greyscale,3,clickbox,46197,A,NULL,B,1,1,0,3230,0,6
1044,2,f1_cubehelix_0,cubehelix,3,clickbox,46240,B,NULL,A,1,1,0,2157,0,6
1044,3,f1_rainbow_0,rainbow,3,clickbox,46130,A,NULL,B,1,1,0,1920,0,6
1044,10,f1_greyscale_1,greyscale,3,clickbox,46200,B,NULL,B,1,2,1,3478,0,6
1044,11,f1_cubehelix_1,cubehelix,3,clickbox,46247,A,NULL,A,1,2,1,2645,0,6
1044,12,f1_rainbow_1,rainbow,3,clickbox,46127,B,NULL,B,1,2,1,2880,0,6
1044,19,f1_greyscale_2,greyscale,3,clickbox,46198,B,NULL,A,1,3,0,2647,0,6
1044,20,f1_cubehelix_2,cubehelix,3,clickbox,46245,A,NULL,B,1,3,0,4931,0,6
1044,21,f1_rainbow_2,rainbow,3,clickbox,46124,B,NULL,A,1,3,0,187353,0,6
1044,28,f1_greyscale_0,greyscale,3,clickbox,46202,B,NULL,B,1,4,1,1673,0,6
1044,29,f1_cubehelix_0,cubehelix,3,clickbox,46237,A,NULL,A,1,4,1,2717,0,6
1044,30,f1_rainbow_0,rainbow,3,clickbox,46132,B,NULL,B,1,4,1,1722,0,6
1044,37,f2_greyscale_1,greyscale,5,clickbox,46204,B,NULL,A,1,1,0,1764,0,6
1044,38,f2_cubehelix_1,cubehelix,5,clickbox,46254,A,NULL,B,1,1,0,1902,0,6
1044,39,f2_rainbow_1,rainbow,5,clickbox,46134,B,NULL,A,1,1,0,1776,0,6
1044,46,f2_greyscale_2,greyscale,5,clickbox,46203,A,NULL,A,1,2,1,3899,0,6
1044,47,f2_cubehelix_2,cubehelix,5,clickbox,46253,B,NULL,B,1,2,1,10107,0,6
1044,48,f2_rainbow_2,rainbow,5,clickbox,46144,A,NULL,A,1,2,1,3189,0,6
1044,55,f2_greyscale_0,greyscale,5,clickbox,46208,B,NULL,B,1,3,1,2064,0,6
1044,56,f2_cubehelix_0,cubehelix,5,clickbox,46257,A,NULL,A,1,3,1,5638,0,6
1044,57,f2_rainbow_0,rainbow,5,clickbox,46137,B,NULL,B,1,3,1,11372,0,6
1044,64,f2_greyscale_1,greyscale,5,clickbox,46206,B,NULL,B,1,4,1,1941,0,6
1044,65,f2_cubehelix_1,cubehelix,5,clickbox,46259,A,NULL,A,1,4,1,1755,0,6
1044,66,f2_rainbow_1,rainbow,5,clickbox,46141,B,NULL,B,1,4,1,7082,0,6
1044,73,f3_greyscale_2,greyscale,7,clickbox,46209,A,NULL,B,1,1,0,1717,0,6
1044,74,f3_cubehelix_2,cubehelix,7,clickbox,46290,B,NULL,A,1,1,0,2502,0,6
1044,75,f3_rainbow_2,rainbow,7,clickbox,46151,B,NULL,B,1,1,1,7023,0,6
1044,82,f3_greyscale_0,greyscale,7,clickbox,46212,B,NULL,B,1,2,1,1550,0,6
1044,83,f3_cubehelix_0,cubehelix,7,clickbox,46260,A,NULL,A,1,2,1,1539,0,6
1044,84,f3_rainbow_0,rainbow,7,clickbox,46148,B,NULL,B,1,2,1,2192,0,6
1044,91,f3_greyscale_1,greyscale,7,clickbox,46214,A,NULL,B,1,3,0,3296,0,6
1044,92,f3_cubehelix_1,cubehelix,7,clickbox,46292,A,NULL,A,1,3,1,1974,0,6
1044,93,f3_rainbow_1,rainbow,7,clickbox,46154,B,NULL,B,1,3,1,8006,0,6
1044,100,f3_greyscale_2,greyscale,7,clickbox,46211,A,NULL,A,1,4,1,1704,0,6
1044,101,f3_cubehelix_2,cubehelix,7,clickbox,46270,B,NULL,B,1,4,1,17099,0,6
1044,102,f3_rainbow_2,rainbow,7,clickbox,46146,A,NULL,A,1,4,1,1802,0,6
1044,109,f4_greyscale_0,greyscale,9,clickbox,46223,B,NULL,B,1,1,1,1866,0,6
1044,110,f4_cubehelix_0,cubehelix,9,clickbox,46303,A,NULL,A,1,1,1,8147,0,6
1044,111,f4_rainbow_0,rainbow,9,clickbox,46156,B,NULL,B,1,1,1,5273,0,6
1044,118,f4_greyscale_1,greyscale,9,clickbox,46221,B,NULL,A,1,2,0,3658,0,6
1044,119,f4_cubehelix_1,cubehelix,9,clickbox,46297,B,NULL,B,1,2,1,2220,0,6
1044,120,f4_rainbow_1,rainbow,9,clickbox,46165,A,NULL,A,1,2,1,11049,0,6
1044,127,f4_greyscale_2,greyscale,9,clickbox,46215,B,NULL,B,1,3,1,3368,0,6
1044,128,f4_cubehelix_2,cubehelix,9,clickbox,46304,A,NULL,A,1,3,1,2200,0,6
1044,129,f4_rainbow_2,rainbow,9,clickbox,46159,B,NULL,B,1,3,1,4305,0,6
1044,136,f4_greyscale_0,greyscale,9,clickbox,46218,B,NULL,B,1,4,1,1683,0,6
1044,137,f4_cubehelix_0,cubehelix,9,clickbox,46295,A,NULL,A,1,4,1,3435,0,6
1044,138,f4_rainbow_0,rainbow,9,clickbox,46166,B,NULL,B,1,4,1,3251,0,6
1044,145,f5_greyscale_1,greyscale,11,clickbox,46231,B,NULL,B,1,1,1,2262,0,6
1044,146,f5_cubehelix_1,cubehelix,11,clickbox,46310,A,NULL,A,1,1,1,6477,0,6
1044,147,f5_rainbow_1,rainbow,11,clickbox,46181,B,NULL,B,1,1,1,2421,0,6
1044,154,f5_greyscale_2,greyscale,11,clickbox,46234,B,NULL,B,1,2,1,3738,0,6
1044,155,f5_cubehelix_2,cubehelix,11,clickbox,46306,A,NULL,A,1,2,1,1680,0,6
1044,156,f5_rainbow_2,rainbow,11,clickbox,46168,B,NULL,B,1,2,1,2876,0,6
1044,163,f5_greyscale_0,greyscale,11,clickbox,46229,B,NULL,B,1,3,1,1577,0,6
1044,164,f5_cubehelix_0,cubehelix,11,clickbox,46312,A,NULL,A,1,3,1,2706,0,6
1044,165,f5_rainbow_0,rainbow,11,clickbox,46180,B,NULL,B,1,3,1,2407,0,6
1044,172,f5_greyscale_1,greyscale,11,clickbox,46226,A,NULL,A,1,4,1,2120,0,6
1044,173,f5_cubehelix_1,cubehelix,11,clickbox,46315,B,NULL,B,1,4,1,2750,0,6
1044,174,f5_rainbow_1,rainbow,11,clickbox,46167,A,NULL,A,1,4,1,7771,0,6
1045,7,f1_bodyheat_0,bodyheat,3,clickbox,46194,B,NULL,B,3,1,1,10050,0,14
1045,8,f1_coolwarm_0,coolwarm,3,clickbox,46171,B,NULL,A,3,1,0,9748,0,14
1045,9,f1_blueyellow_0,blueyellow,3,clickbox,46268,B,NULL,B,3,1,1,5410,0,14
1045,16,f1_bodyheat_1,bodyheat,3,clickbox,46191,A,NULL,B,3,2,0,6138,0,14
1045,17,f1_coolwarm_1,coolwarm,3,clickbox,46170,B,NULL,A,3,2,0,4095,0,14
1045,18,f1_blueyellow_1,blueyellow,3,clickbox,46263,B,NULL,B,3,2,1,2429,0,14
1045,25,f1_bodyheat_2,bodyheat,3,clickbox,46192,A,NULL,A,3,3,1,3549,0,14
1045,26,f1_coolwarm_2,coolwarm,3,clickbox,46172,B,NULL,B,3,3,1,4354,0,14
1045,27,f1_blueyellow_2,blueyellow,3,clickbox,46266,A,NULL,A,3,3,1,3589,0,14
1045,34,f1_bodyheat_0,bodyheat,3,clickbox,46193,B,NULL,B,3,4,1,6845,0,14
1045,35,f1_coolwarm_0,coolwarm,3,clickbox,46169,A,NULL,A,3,4,1,3308,0,14
1045,36,f1_blueyellow_0,blueyellow,3,clickbox,46261,B,NULL,B,3,4,1,6983,0,14
1045,43,f2_bodyheat_1,bodyheat,5,clickbox,46195,B,NULL,A,3,1,0,2872,0,14
1045,44,f2_coolwarm_1,coolwarm,5,clickbox,46173,A,NULL,B,3,1,0,23484,0,14
1045,45,f2_blueyellow_1,blueyellow,5,clickbox,46274,B,NULL,A,3,1,0,2424,0,14
1045,52,f2_bodyheat_2,bodyheat,5,clickbox,46199,A,NULL,A,3,2,1,5892,0,14
1045,53,f2_coolwarm_2,coolwarm,5,clickbox,46176,A,NULL,B,3,2,0,11956,0,14
1045,54,f2_blueyellow_2,blueyellow,5,clickbox,46277,A,NULL,A,3,2,1,3207,0,14
1045,61,f2_bodyheat_0,bodyheat,5,clickbox,46196,B,NULL,B,3,3,1,4345,0,14
1045,62,f2_coolwarm_0,coolwarm,5,clickbox,46174,A,NULL,A,3,3,1,5796,0,14
1045,63,f2_blueyellow_0,blueyellow,5,clickbox,46272,A,NULL,B,3,3,0,4327,0,14
1045,70,f2_bodyheat_1,bodyheat,5,clickbox,46201,B,NULL,B,3,4,1,2133,0,14
